quad,species,individual,microh,ind,x,y,diam,height,leaves,demo,pheno,dryw,ancho,Sup_mm2,Error,lma,sla,radius,xt,yt,id,area,gdist_min,biomass
14,Saxifraga aizoides,2,open,na,53.7,94.5,13,5.2,500,a,f,1900.571429,NA,NA,NA,101.0165853,NA,6.5,153.7,494.5,14.2,132.187123,35.26076624,950285.7143
15,Anthyllis vulneraria,1,dryas,1,77.2,40.2,5.3,3.6,15,a,v,15833,31.9,138.3007978,11.99398746,114.4823475,0.008734971,2.65,277.2,440.2,15.1,21.97122061,0,237495
15,Anthyllis vulneraria,2,dryas,1,92.7,64.5,2.7,4.3,3,a,v,9277,28,142.8814338,2.312863737,64.92795988,0.015401685,1.35,292.7,464.5,15.2,5.702036251,0,27831
15,Draba aizoides,1,open,na,32.9,2.5,1.7,1.5,43,a,r,332,7.8,5.383501744,20.50599201,61.66989736,0.016215367,0.85,232.9,402.5,15.1,2.26047802,28.23649845,14276
15,Draba aizoides,2,open,na,47.5,7.4,3.2,1.5,80,a,v,339,7,4.283145529,20.83682008,79.14743912,0.012634648,1.6,247.5,407.4,15.2,8.00944461,19.04988112,27120
15,Draba aizoides,3,open,na,53.9,2.3,1.6,1.3,40,a,r,148,3.5,2.698919317,15.80345286,54.8367634,0.018235941,0.8,253.9,402.3,15.3,2.002361153,23.10862396,5920
15,Draba aizoides,4,open,na,68,7.4,1.2,1,22,a,v,457,6.8,4.591388638,16.15925059,99.53415753,0.010046802,0.6,268,407.4,15.4,1.126328148,18.17619512,10054
15,Draba aizoides,5,open,na,65.6,12.6,1.8,1.4,48,a,v,621,7.3,5.157695746,16.19179986,120.4026043,0.008305468,0.9,265.6,412.6,15.5,2.534238334,12.80114588,29808
15,Draba aizoides,6,open,na,77.5,12.5,2,1.3,55,a,r,336,5.1,3.236552647,14.06423034,103.8141618,0.009632597,1,277.5,412.5,15.6,3.128689301,15.34401641,18480
15,Draba aizoides,7,dryas,1,49.2,28.3,1.1,1.6,14,j,v,104,6.2,1.90680621,35.71428571,54.5414628,0.018334675,0.55,249.2,428.3,15.7,0.946428513,0,1456
15,Draba aizoides,8,dryas,1,49,24.5,1.2,1.5,12,j,v,115,5.2,4.967737988,33.33333333,23.14936905,0.043197722,0.6,249,424.5,15.8,1.126328148,2.072187432,1380
15,Draba aizoides,9,dryas,1,46.2,39.6,2.4,1.8,58,a,v,688,10.1,8.913960611,13.30920788,77.18230201,0.012956338,1.2,246.2,439.6,15.9,4.505312593,0,39904
15,Draba aizoides,10,dryas,1,48.8,39.2,2.2,1.7,52,a,v,593,8.5,7.767011514,17.16101695,76.34854139,0.013097827,1.1,248.8,439.2,15.1,3.785714054,0,30836
15,Draba aizoides,11,dryas,1,85.8,33.4,1.1,1.4,11,j,v,54,3.4,1.494620657,30.45563549,36.12956889,0.02767816,0.55,285.8,433.4,15.11,0.946428513,0.907894812,594
15,Draba aizoides,12,open,na,89.3,26,3.8,1.5,270,a,r,508,6.8,5.62006041,12.5,90.39048746,0.011063111,1.9,289.3,426,15.12,11.29456838,8.80796713,137160
15,Draba aizoides,13,dryas,1,29,54.2,2.8,2.5,72,a,v,763,7.9,10.25805597,16.66666667,74.38056509,0.013444372,1.4,229,454.2,15.13,6.13223103,0,54936
15,Draba aizoides,14,dryas,1,53.9,52.7,0.9,1.3,20,j,v,345,4.2,3.283147535,18.34061135,105.0820885,0.00951637,0.45,253.9,452.7,15.14,0.633559583,0,6900
15,Draba aizoides,15,dryas,1,77.4,44.2,2.1,1.8,77,a,v,856,11,10.15051727,11.72316384,84.33067766,0.011858081,1.05,277.4,444.2,15.15,3.449379954,0,65912
15,Draba aizoides,16,open,na,98.5,68.2,2.6,1.7,60,a,r,1004,11.4,11.42650037,11.22961104,87.86592283,0.011380976,1.3,298.5,468.2,15.16,5.287484918,0,60240
15,Dryas octopetala,1,dryas,1,60,65,80,4.7,2000,a,r,10396,31.5,121.21,3.56,85.76850095,0.011659292,40,260,465,15.1,5005.902881,0,20792000
15,Euphrasia minima,1,open,na,21.8,44.4,1.1,2.7,8,a,r,626,4.7,10.15051727,6.073446328,61.6717339,0.016214884,0.55,221.8,444.4,15.1,0.946428513,3.457631361,5008
15,Euphrasia minima,2,dryas,1,58.2,74.7,1.4,3.2,10,a,f,444,4,9.806439964,21.48148148,45.27636957,0.022086576,0.7,258.2,474.7,15.2,1.533057757,0,4440
15,Euphrasia minima,3,dryas,1,46,78.7,1.2,6,12,a,f,809,4.7,12.56269881,9.786019972,64.39699082,0.015528676,0.6,246,478.7,15.3,1.126328148,0,9708
15,Euphrasia minima,4,dryas,1,47.4,82.3,1.2,3.7,12,a,f,427,5,7.688156619,18.04195804,55.53997156,0.018005051,0.6,247.4,482.3,15.4,1.126328148,0,5124
15,Euphrasia minima,5,dryas,1,45.1,82.3,1.3,3.4,12,a,f,558,4.9,7.784934631,18.71127633,71.67690244,0.013951496,0.65,245.1,482.3,15.5,1.32187123,0,6696
15,Euphrasia minima,6,dryas,1,45.3,82.5,1.3,4.8,14,a,f,634,5.3,10.84227416,13.03714494,58.47481724,0.017101379,0.65,245.3,482.5,15.6,1.32187123,0,8876
15,Euphrasia minima,7,dryas,1,46.8,85.8,1.2,6.3,14,a,f,453,4.5,8.297474393,6.954643629,54.59492594,0.018316721,0.6,246.8,485.8,15.7,1.126328148,0,6342
15,Euphrasia minima,8,dryas,1,54.3,87.7,1.1,5.1,12,a,f,473,4.5,10.73832971,7.877169559,44.04781868,0.0227026,0.55,254.3,487.7,15.8,0.946428513,0,5676
15,Euphrasia minima,9,dryas,1,49.4,89,1.4,5.5,14,a,f,644,4.6,11.87094393,10.26570048,54.25010884,0.018433143,0.7,249.4,489,15.9,1.533057757,0,9016
15,Euphrasia minima,10,dryas,1,49.4,89.3,1.3,5.2,14,a,r,474,4.2,7.896041507,6.67271902,60.03007958,0.016658315,0.65,249.4,489.3,15.1,1.32187123,0,6636
15,Euphrasia minima,11,dryas,1,45.6,90.4,1.2,3.9,10,a,f,508,4.3,8.419337948,9.919114517,60.3372858,0.0165735,0.6,245.6,490.4,15.11,1.126328148,0,5080
15,Euphrasia minima,12,dryas,1,49.1,96.2,1.4,5.4,12,a,f,745,6.4,12.7526666,14.73333333,58.41915447,0.017117673,0.7,249.1,496.2,15.12,1.533057757,0,8940
15,Euphrasia minima,13,dryas,1,53.3,95.5,1.4,5.2,12,a,f,500,5.4,9.688152607,11.87569367,51.60942651,0.019376305,0.7,253.3,495.5,15.13,1.533057757,0,6000
15,Festuca alpina,1,open,na,35.2,24.3,4.5,3.3,100,a,v,913,17.8,4.777768193,31.43285821,191.0934066,0.005233043,2.25,235.2,424.3,15.1,15.83898959,7.783725746,91300
15,Leontodon montanus,1,open,na,42.2,10.7,6.4,1.4,9,a,v,8361,28.2,77.31167285,18.52573018,108.1466704,0.009246702,3.2,242.2,410.7,15.1,32.03777844,17.14352045,75249
15,Leontodon montanus,2,open,na,54.3,7.3,3.4,2.2,4,j,v,3543,22.8,67.10378797,3.151729267,52.79880775,0.018939822,1.7,254.3,407.3,15.2,9.041912079,18.09265366,14172
15,Leontodon montanus,3,open,na,52.7,3.5,2.6,1.8,3,j,v,4073,21.1,58.77046132,2.419589933,69.3035227,0.014429281,1.3,252.7,403.5,15.3,5.287484918,22.00647408,12219
15,Leontodon montanus,4,open,na,78.5,3.1,3.8,1.9,5,j,v,5040,24.5,66.50524292,6.364861223,75.78349884,0.013195485,1.9,278.5,403.1,15.4,11.29456838,24.63499502,25200
15,Leontodon montanus,5,open,na,18.8,33,7.1,1.3,8,a,v,15059,33,190.5802227,1.542075163,79.01659357,0.01265557,3.55,218.8,433,15.5,39.42930691,12.23436998,120472
15,Leontodon montanus,6,dryas,1,33.9,47.7,2,3.8,2,j,v,2039,28.7,20.19350787,21.4057508,100.973046,0.009903633,1,233.9,447.7,15.6,3.128689301,0,4078
15,Leontodon montanus,7,dryas,1,52.4,32.7,4.2,4,4,j,v,6478,36.3,71.67010711,21.88437688,90.38635857,0.011063616,2.1,252.4,432.7,15.7,13.79751982,0,25912
15,Leontodon montanus,8,open,na,82.5,31.9,4,2.1,6,a,v,7125,30.3,87.46935857,7.482379938,81.45709671,0.012276401,2,282.5,431.9,15.8,12.5147572,0.101913801,42750
15,Leontodon montanus,9,open,na,93.4,28.4,7.5,1.2,10,a,r,14185,44.4,164.3473807,15.23849726,86.31108049,0.011585998,3.75,293.4,428.4,15.9,43.99719329,9.645729804,141850
15,Leontodon montanus,10,open,na,28.7,42.3,2.7,1.9,3,j,v,2955,16.3,35.77767591,3.804616362,82.59340287,0.012107505,1.35,228.7,442.3,15.1,5.702036251,0,8865
15,Leontodon montanus,11,dryas,1,36.6,44.8,1.7,2.1,3,j,v,1053,18.5,27.06087761,10.88741722,38.9122635,0.025698839,0.85,236.6,444.8,15.11,2.26047802,0,3159
15,Leontodon montanus,12,dryas,1,31.3,53.3,2.9,3.4,2,j,v,1577,25.5,34.47660325,6.05621559,45.74116506,0.021862145,1.45,231.3,453.3,15.12,6.578069255,0,3154
15,Leontodon montanus,13,dryas,1,50.4,55.7,4.3,3.2,6,a,v,9713,36,169.2039817,2.305371696,57.4040865,0.017420363,2.15,250.4,455.7,15.13,14.46236629,0,58278
15,Leontodon montanus,14,dryas,1,57.2,41.8,1.2,2,1,j,v,7802.099476,NA,NA,NA,89.46005908,NA,0.6,257.2,441.8,15.14,1.126328148,0,7802.099476
15,Leontodon montanus,15,dryas,1,46.7,45.5,1.8,2.9,2,j,v,1095,16.2,26.18274317,6.557152635,41.82143914,0.023911181,0.9,246.7,445.5,15.15,2.534238334,0,2190
15,Leontodon montanus,16,dryas,1,74.3,58,3,3.5,4,j,v,5565,27.3,70.21498312,24.62086514,79.25658817,0.012617248,1.5,274.3,458,15.16,7.039550927,0,22260
15,Leontodon montanus,17,dryas,1,92.3,40,3.7,3.2,3,j,v,4344,20,51.75975279,4.39720241,83.92621228,0.011915229,1.85,292.3,440,15.17,10.70793913,0.920620551,13032
15,Leontodon montanus,18,dryas,1,80.8,47.8,2,2.9,3,j,v,1483,14.5,15.19710213,19.29245283,97.58439389,0.01024754,1,280.8,447.8,15.18,3.128689301,0,4449
15,Leontodon montanus,19,dryas,1,84.4,40.1,5.6,4.3,12,a,v,10552,40.1,116.2292377,30.00752304,90.78610687,0.011014901,2.8,284.4,440.1,15.19,24.52892412,0,126624
15,Leontodon montanus,20,dryas,1,3.7,63.3,3.4,1.8,3,j,v,4887,17.3,41.36196431,15.26845638,118.1520288,0.008463672,1.7,203.7,463.3,15.2,9.041912079,16.383133,14661
15,Leontodon montanus,21,dryas,1,22.6,69.8,4.4,3.5,3,j,v,6790,37.4,55.59487054,10.06382567,122.1335698,0.008187757,2.2,222.6,469.8,15.21,15.14285622,0,20370
15,Leontodon montanus,22,dryas,1,24.3,70,2.2,3.2,2,j,v,1855,18.2,28.36553449,10.53828658,65.39626463,0.015291393,1.1,224.3,470,15.22,3.785714054,0,3710
15,Leontodon montanus,23,dryas,1,53.2,68.7,3.3,3.6,4,j,v,4821,29.5,44.64507172,21.21066153,107.9850432,0.009260542,1.65,253.2,468.7,15.23,8.517856621,0,19284
15,Leontodon montanus,24,dryas,1,57,68.5,6.5,2.8,10,a,v,12658,36.7,181.4476245,2.65461533,69.76117782,0.01433462,3.25,257,468.5,15.24,33.04678074,0,126580
15,Leontodon montanus,25,dryas,1,59.5,64.1,3.4,3.2,4,j,v,5588,27,89.12881332,3.43876244,62.69577471,0.015950038,1.7,259.5,464.1,15.25,9.041912079,0,22352
15,Leontodon montanus,26,dryas,1,61.8,62.4,2.5,2.7,2,j,v,4197,26.4,61.85650673,6.269556148,67.85058229,0.014738267,1.25,261.8,462.4,15.26,4.888577033,0,8394
15,Leontodon montanus,27,dryas,1,77,67.3,1.6,2.8,2,j,v,2463,32.6,46.97123193,11.16367799,52.43635091,0.01907074,0.8,277,467.3,15.27,2.002361153,0,4926
15,Leontodon montanus,28,dryas,1,36.5,94.6,5.8,4.7,8,a,v,13165,43.2,207.2755297,1.946065289,63.51449213,0.015744438,2.9,236.5,494.6,15.28,26.31227702,0,105320
15,Leontodon montanus,29,dryas,1,45,79.2,1.5,2.7,2,j,v,3465,21,51.69523679,8.437911669,67.02745195,0.01491926,0.75,245,479.2,15.29,1.759887732,0,6930
15,Leontodon montanus,30,dryas,1,52,101.7,6,4.8,9,a,v,9870,48.2,83.1145286,20.08279788,118.7518015,0.008420925,3,252,501.7,15.3,28.15820371,0,88830
15,Leontodon montanus,31,dryas,1,68.3,85,3.2,3.7,3,j,v,4961,30.4,92.32239543,6.762947434,53.73560745,0.018609634,1.6,268.3,485,15.31,8.00944461,0,14883
15,Leontodon montanus,32,dryas,1,66.2,87.7,2.8,3.4,2,j,v,2192,21.6,43.59489462,6.256680095,50.28111707,0.019888182,1.4,266.2,487.7,15.32,6.13223103,0,4384
15,Leontodon montanus,33,dryas,1,69,96.2,1.1,2.9,2,j,v,2796,23.9,55.53752299,9.958050984,50.34434108,0.019863206,0.55,269,496.2,15.33,0.946428513,0,5592
15,Leontodon montanus,34,dryas,1,83.3,85.2,1.8,3.2,3,j,v,2736,25.7,44.07157611,5.024526051,62.08082945,0.016108032,0.9,283.3,485.2,15.34,2.534238334,0,8208
15,Leontodon montanus,35,dryas,1,85.4,95.3,5.8,3.8,9,a,v,11356,44.1,180.5264857,10.85266758,62.90489706,0.015897014,2.9,285.4,495.3,15.35,26.31227702,0,102204
15,Linaria alpina,1,open,na,12.5,22.6,0.8,1.4,26,j,v,131,3.9,2.80286176,13.29923274,46.73794543,0.021395891,0.4,212.5,422.6,15.1,0.500590288,23.77918726,3406
15,Linaria alpina,2,open,na,69.2,13.5,0.7,1.4,23,j,v,149,3.1,2.405013096,15.05216095,61.95392459,0.016141027,0.35,269.2,413.5,15.2,0.383264439,12.3480549,3427
15,Linaria alpina,3,open,na,71.8,19.5,3.5,2.1,93,a,r,523,4.4,3.874544198,10.08325624,134.9836196,0.007408306,1.75,271.8,419.5,15.3,9.581610984,7.120793326,48639
15,Linaria alpina,3,dryas,1,64.3,39.6,3.4,2.7,53,a,v,211,6.9,8.293890171,6.828003457,25.44041405,0.039307536,1.7,264.3,439.6,15.3,9.041912079,0,11183
15,Linaria alpina,4,dryas,1,80.4,40.6,4.4,3.8,115,a,v,711,9,11.31538949,6.240101362,62.83477921,0.015914753,2.2,280.4,440.6,15.4,15.14285622,0,81765
15,Linaria alpina,5,dryas,1,82.7,33.5,1.8,2.7,51,a,v,159,4.1,3.516121978,9.887869521,45.22027421,0.022113975,0.9,282.7,433.5,15.5,2.534238334,0,8109
15,Linaria alpina,6,dryas,1,22.5,69.7,0.5,1.1,9,j,v,35,3.2,2.007166438,28.82562278,17.43751755,0.057347613,0.25,222.5,469.7,15.6,0.195543081,0,315
15,Linaria alpina,7,dryas,1,59.8,62.8,1.4,2.4,33,a,v,416,5.7,3.265226424,15.03841932,127.4031096,0.007849102,0.7,259.8,462.8,15.7,1.533057757,0,13728
15,Linaria alpina,8,dryas,1,62.7,72,1.8,2,42,a,v,165,2.8,2.03583821,11.26760563,81.04769781,0.012338413,0.9,262.7,472,15.8,2.534238334,0,6930
15,Linaria alpina,9,dryas,1,59.6,109.4,3.6,2.4,88,a,v,321,4.5,5.372749078,7.805203469,59.74595042,0.016737536,1.8,259.6,509.4,15.9,10.13695333,4.417819907,28248
15,Linaria alpina,10,dryas,1,80.1,43.5,0.4,1,6,j,v,52,2.3,1.508957546,14.96437055,34.46087674,0.029018414,0.2,280.1,443.5,15.1,0.125147572,0,312
15,Oxytropis jacquinii,1,dryas,1,57.7,49.8,9.7,3,16,a,v,20296,34.7,247.1209668,1.270571637,82.1298179,0.012175846,4.85,257.7,449.8,15.1,73.59459408,0,324736
15,Oxytropis jacquinii,2,dryas,1,68.6,48.4,12.4,2.8,20,a,f,18341,39.6,182.9924644,27.74067182,100.2281709,0.009977235,6.2,268.6,448.4,15.2,120.2668167,0,366820
15,Oxytropis jacquinii,3,dryas,1,71.5,44.8,6.8,3.1,9,a,f,9604,30.6,124.0320092,3.464817223,77.43162478,0.01291462,3.4,271.5,444.8,15.3,36.16764832,0,86436
15,Oxytropis jacquinii,4,dryas,1,79.6,97.4,12.2,4.1,27,a,f,5734,31.2,112.0141122,9.400998336,51.18997855,0.019535074,6.1,279.6,497.4,15.4,116.4185289,0,154818
15,Poa alpina,1,open,na,40.3,5.8,6.7,3,6,a,v,10490,35.9,51.3905779,5.984098201,204.1230208,0.004899006,3.35,240.3,405.8,15.1,35.11171568,22.39454299,62940
15,Poa alpina,2,open,na,46.7,16.8,5.4,3,5,a,v,9004,40.9,79.5948224,11.56842437,113.122936,0.00883994,2.7,246.7,416.8,15.2,22.808145,10.09636016,45020
15,Poa alpina,3,open,na,50,7.5,4.3,2.2,11,a,v,4382,25.4,22.29027786,9.792571153,196.5879487,0.005086782,2.15,250,407.5,15.3,14.46236629,18.37759672,48202
15,Poa alpina,4,open,na,48.9,4.8,7.2,1.1,16,a,v,10085,39.3,91.99617102,3.79880718,109.6241277,0.009122079,3.6,248.9,404.8,15.4,40.54781334,21.2515681,161360
15,Poa alpina,5,open,na,61,8.4,1.4,1.1,3,j,v,236,10.9,3.125441758,25.68807339,75.5093258,0.013243397,0.7,261,408.4,15.5,1.533057757,16.6300932,708
15,Poa alpina,6,open,na,66.3,14.5,3.3,2.4,4,a,v,2421,23.8,30.86015314,9.012775842,78.45068004,0.012746862,1.65,266.3,414.5,15.6,8.517856621,10.96192431,9684
15,Poa alpina,7,open,na,73.4,11.5,3.5,2.2,6,a,v,2418,22.6,22.50535126,23.81771281,107.4411136,0.009307424,1.75,273.4,411.5,15.7,9.581610984,15.27326527,14508
15,Poa alpina,8,open,na,79.2,5.8,3.2,2.2,3,j,v,2811,19.4,35.65584245,5.448331323,78.83700979,0.012684398,1.6,279.2,405.8,15.8,8.00944461,22.23569733,8433
15,Poa alpina,9,dryas,1,52.2,23,1.5,2.4,3,j,v,1139,20.6,33.89963375,40.99264706,33.59918306,0.029762628,0.75,252.2,423,15.9,1.759887732,2.783717149,3417
15,Poa alpina,10,dryas,1,67.2,35.9,4.1,4.5,4,a,v,3420,45.6,28.6272108,29.91913747,119.4667557,0.008370529,2.05,267.2,435.9,15.1,13.14831679,0,13680
15,Poa alpina,11,dryas,1,67.4,35.6,3.5,4.4,4,a,v,1213,20.7,36.0286497,19.36829559,33.66765088,0.029702102,1.75,267.4,435.6,15.11,9.581610984,0,4852
15,Poa alpina,12,dryas,1,49.2,44,10.3,4.6,16,a,v,15737,61.2,147.2110538,3.130837888,106.9009398,0.009354455,5.15,249.2,444,15.12,82.98066198,0,251792
15,Poa alpina,13,dryas,1,57.7,50,4,2.4,13,a,v,2332,17.1,22.85300075,10.69636136,102.043492,0.009799743,2,257.7,450,15.13,12.5147572,0,30316
15,Poa alpina,14,dryas,1,60,47.7,4.1,3.6,6,a,v,5304,28.9,30.63434714,8.66970867,173.1389925,0.005775706,2.05,260,447.7,15.14,13.14831679,0,31824
15,Poa alpina,15,dryas,1,94.2,66.8,4.3,3.5,4,a,v,1609,24,22.97488637,15.47440886,70.03299055,0.014278985,2.15,294.2,466.8,15.15,14.46236629,0,6436
15,Polygonum viviparum,1,open,na,66,17.3,2.4,2.2,2,a,f,7783,27.8,70.74537778,11.99716283,110.0142546,0.009089731,1.2,266,417.3,15.1,4.505312593,8.147018047,15566
15,Polygonum viviparum,2,dryas,1,79.7,35.5,3.8,5.2,3,a,f,19910,48.9,308.2610303,1.145282251,64.58811865,0.015482724,1.9,279.7,435.5,15.2,11.29456838,0,59730
15,Polygonum viviparum,3,dryas,1,65.7,38.6,1.8,2.5,2,j,v,3797,20.8,87.63423279,2.27402863,43.32781699,0.023079861,0.9,265.7,438.6,15.3,2.534238334,0,7594
15,Polygonum viviparum,4,open,na,95.6,31.2,3.5,1.1,3,a,viv,9575,26.3,127.1646395,10.69166998,75.2960889,0.013280902,1.75,295.6,431.2,15.4,9.581610984,9.145103057,28725
15,Polygonum viviparum,5,open,na,98.5,37.4,3.8,1.5,3,a,viv,12997,39.1,186.985288,1.738580383,69.50814228,0.014386804,1.9,298.5,437.4,15.5,11.29456838,7.376165694,38991
15,Polygonum viviparum,6,dryas,1,56.8,41.9,4,1.7,2,a,f,12470,35.5,201.7342821,1.749599668,61.81398557,0.016177569,2,256.8,441.9,15.6,12.5147572,0,24940
15,Polygonum viviparum,7,dryas,1,55.6,43.3,2.5,2.5,2,a,v,6819,24.2,55.20419032,15.33567069,123.5232318,0.008095643,1.25,255.6,443.3,15.7,4.888577033,0,13638
15,Polygonum viviparum,8,dryas,1,51.4,53,4,3,2,a,v,8992,30.5,138.1265372,2.433456756,65.09972797,0.015361047,2,251.4,453,15.8,12.5147572,0,17984
15,Polygonum viviparum,9,dryas,1,65.2,45.3,5.2,2.3,2,a,v,12003,25.3,178.5444447,1.320913799,67.22695866,0.014874985,2.6,265.2,445.3,15.9,21.14993967,0,24006
15,Polygonum viviparum,10,dryas,1,71.4,41,4,2.8,3,a,f,8303,38.6,148.8097373,2.003950094,55.79607995,0.017922406,2,271.4,441,15.1,12.5147572,0,24909
15,Polygonum viviparum,11,dryas,1,65,51.6,5.6,2.5,2,a,v,11572,40.3,131.770345,2.197802198,87.81945591,0.011386998,2.8,265,451.6,15.11,24.52892412,0,23144
15,Polygonum viviparum,12,dryas,1,72.6,50.8,4.8,2.7,3,a,viv,12410,26.4,140.9101517,13.31001364,88.07030473,0.011354565,2.4,272.6,450.8,15.12,18.02125037,0,37230
15,Polygonum viviparum,13,dryas,1,70.3,55.4,6,3,3,a,v,20433,44.1,276.0890518,1.400771138,74.00872966,0.01351192,3,270.3,455.4,15.13,28.15820371,0,61299
15,Polygonum viviparum,14,dryas,1,91.9,39.8,5.4,2,3,a,v,21033,46.4,277.0245338,1.425798939,75.92468331,0.013170947,2.7,291.9,439.8,15.14,22.808145,0.746347774,63099
15,Polygonum viviparum,15,dryas,1,81.8,44.1,4.5,1.8,2,a,v,15502,44.3,236.5049019,1.704932939,65.54621015,0.015256412,2.25,281.8,444.1,15.15,15.83898959,0,31004
15,Polygonum viviparum,16,dryas,1,84,48.3,4.3,2.5,5,a,viv,6541,26.8,123.3868492,2.152505447,53.0121325,0.018863606,2.15,284,448.3,15.16,14.46236629,0,32705
15,Polygonum viviparum,17,dryas,1,83,57.7,4.5,2.6,6,a,viv,8619,29.5,128.0965172,2.403536753,67.28520172,0.014862109,2.25,283,457.7,15.17,15.83898959,0,51714
15,Polygonum viviparum,18,dryas,1,84.9,55.2,2.1,2.4,2,a,v,24928,48.5,392.4113991,1.115241636,63.52516786,0.015741792,1.05,284.9,455.2,15.18,3.449379954,0,49856
15,Polygonum viviparum,19,dryas,1,94.5,56.8,6.4,2.8,4,a,v,14970.89583,NA,NA,NA,80.19499372,NA,3.2,294.5,456.8,15.19,32.03777844,0,59883.58333
15,Polygonum viviparum,20,dryas,1,47.9,62,5.8,2.1,2,a,v,12789,33.2,195.3615651,1.644410468,65.46323477,0.01527575,2.9,247.9,462,15.2,26.31227702,0,25578
15,Polygonum viviparum,21,dryas,1,54.5,61.5,4.4,2.7,2,a,v,10320,36.2,148.4548592,1.700036171,69.5160809,0.014385161,2.2,254.5,461.5,15.21,15.14285622,0,20640
15,Polygonum viviparum,22,dryas,1,47.3,68.2,5.2,4,3,a,f,15772,40.6,227.3328773,1.459969098,69.37843831,0.0144137,2.6,247.3,468.2,15.22,21.14993967,0,47316
15,Polygonum viviparum,23,dryas,1,49.5,67.5,3.9,2.4,2,a,v,6699,28.8,122.5803992,1.964912281,54.64984648,0.018298313,1.95,249.5,467.5,15.23,11.89684107,0,13398
15,Polygonum viviparum,24,dryas,1,86.2,76,4.5,3.2,3,a,viv,6355,35.4,107.0714497,1.950218902,59.35289021,0.016848379,2.25,286.2,476,15.24,15.83898959,0,19065
15,Polygonum viviparum,25,dryas,1,84.3,66,2.3,2,1,j,v,3536,29,50.52319613,12.59931896,69.9876546,0.014288234,1.15,284.3,466,15.25,4.1376916,0,3536
15,Polygonum viviparum,26,open,na,96.4,75.4,6.8,1.4,3,a,viv,22487,42.5,319.4473878,1.510221484,70.39343835,0.01420587,3.4,296.4,475.4,15.26,36.16764832,0,67461
15,Polygonum viviparum,27,dryas,1,80.7,84.5,1.5,1.6,2,j,v,941,8,21.11465298,5.109489051,44.56620722,0.022438526,0.75,280.7,484.5,15.27,1.759887732,0,1882
15,Polygonum viviparum,28,dryas,1,85.3,83.1,2.7,1.9,2,a,v,5104,19.9,85.2793988,2.702475518,59.85032812,0.016708346,1.35,285.3,483.1,15.28,5.702036251,0,10208
15,Polygonum viviparum,29,dryas,1,86.8,80,3.4,3.2,2,a,v,7202,27.5,121.1144323,2.359148192,59.46442437,0.016816778,1.7,286.8,480,15.29,9.041912079,0,14404
15,Polygonum viviparum,30,open,na,98.7,84.2,5.4,1.8,3,a,v,21114,39.5,254.9313481,1.290642192,82.82229769,0.012074043,2.7,298.7,484.2,15.3,22.808145,3.224966458,63342
15,Polygonum viviparum,31,open,na,95.9,84,2,1,2,j,v,3326,19,40.6056212,2.38713354,81.90984158,0.012208545,1,295.9,484,15.31,3.128689301,0.660561279,6652
15,Polygonum viviparum,32,open,na,94.1,92.5,2.9,1.5,3,a,v,4956,15.7,72.6342027,1.693731448,68.23231778,0.014655812,1.45,294.1,492.5,15.32,6.578069255,3.912971409,14868
15,Salix retusa,1,dryas,1,92.4,67.7,3.8,4.2,18,a,v,3903,10.3,45.81710035,2.303382445,85.18653452,0.011738944,1.9,292.4,467.7,15.1,11.29456838,0,70254
15,Salix retusa,2,open,na,98.7,64.5,5.7,2.3,90,a,v,2650,8.8,17.54835189,19.40359477,151.0113324,0.00662202,2.85,298.7,464.5,15.2,25.41277885,0,238500
15,Saxifraga aizoides,1,dryas,1,50,51.2,5.8,4,160,a,f,1615,13.6,22.1182352,7.535245503,73.01667541,0.013695502,2.9,250,451.2,15.1,26.31227702,0,258400
15,Sedum atratum,1,open,na,60,5.4,1.2,1.4,27,a,v,796,5,8.175618863,12.96137339,97.36266004,0.010270878,0.6,260,405.4,15.1,1.126328148,19.6,21492
15,Sedum atratum,2,open,na,25.3,22,1,1.2,24,a,v,436,5,5.505371318,17.88268956,79.1953848,0.012626998,0.5,225.3,422,15.2,0.782172325,15.35661045,10464
15,Sedum atratum,3,open,na,70.2,10.4,0.8,0.9,18,j,v,278,2.7,4.025081531,13.26803206,69.06692396,0.014478711,0.4,270.2,410.4,15.3,0.500590288,15.59584702,5004
15,Sedum atratum,4,open,na,70.1,21,1.4,1.8,37,a,v,647,4,5.594970854,19.66688021,115.6395658,0.008647559,0.7,270.1,421,15.4,1.533057757,5.265381327,23939
15,Sedum atratum,5,open,na,78.2,7.5,0.8,1.2,26,a,v,927,4.9,9.189945721,4.914196568,100.8711072,0.009913642,0.4,278.2,407.5,15.5,0.500590288,20.31505061,24102
15,Sedum atratum,6,open,na,83.4,5.3,2,1.8,53,a,v,682,3.9,8.376327281,5.434317501,81.41993228,0.012282005,1,283.4,405.3,15.6,3.128689301,24.23370706,36146
15,Sedum atratum,7,dryas,1,35.2,48.7,0.4,0.8,8,j,v,674.6346154,1.4,1.365588658,12.86089239,494.0247646,NA,0.2,235.2,448.7,15.7,0.125147572,0,5397.076923
15,Sedum atratum,8,dryas,1,67,39.8,0.5,0.8,10,j,v,85,2.6,4.10752466,19.74110032,20.69372847,0.04832382,0.25,267,439.8,15.8,0.195543081,0,850
15,Sedum atratum,9,open,na,99.7,56.4,0.7,1.2,25,a,v,260,2.7,5.28673577,33.14763231,49.17968503,0.020333599,0.35,299.7,456.4,15.9,0.383264439,0.734022623,6500
